user_id,track_id,rate
"163","4817","4"
"163","6689","3"
"163","3786","5"
"164","6598","4"
"164","7268","3"
"164","5414","3"
"164","5369","5"
"164","7127","2"
"164","3125","2"
"164","2321","1"
"164","5827","1"
"164","575","1"
"164","3708","1"
"164","6068","2"
"164","5293","1"
"164","5866","2"
"165","1016","3"
"165","4875","1"
"165","4379","1"
"165","351","1"
"165","6710","1"
"165","1477","4"
"165","1802","2"
"165","6510","5"
"165","3413","4"
"165","615","3"
"165","2021","1"
"165","2463","1"
"165","3605","1"
"166","797","2"
"166","1226","2"
"166","3472","2"
"166","6683","1"
"166","3730","2"
"167","1205","2"
"167","1551","5"
"167","4202","2"
"167","1923","5"
"167","4744","5"
"167","4762","4"
"168","1891","2"
"168","425","3"
"168","817","5"
"168","6391","5"
"168","3024","1"
"168","6016","3"
"168","1757","3"
"168","1246","1"
"168","5022","1"
"168","3789","5"
"168","5548","4"
"168","3395","5"
"168","1758","2"
"168","24","2"
"168","411","4"
"169","5060","4"
"169","3614","4"
"169","12","3"
"169","6216","2"
"169","6651","5"
"169","1744","5"
"169","5743","1"
"169","5298","5"
"169","821","1"
"169","6219","2"
"169","1416","4"
"169","3487","5"
"169","6126","1"
"169","1971","4"
"169","7155","2"
"169","989","5"
"169","5536","4"
"169","6950","5"
"169","6942","5"
"170","5814","2"
"170","2263","5"
"170","1688","4"
"170","4166","2"
"170","5829","1"
"170","2297","2"
"170","3505","3"
"170","1405","3"
"170","2035","3"
"170","5983","5"
"170","7292","5"
"170","2253","3"
"170","6877","5"
"170","1915","3"
"170","5848","4"
"171","471","2"
"171","6091","2"
"171","3250","1"
"171","5095","5"
"172","5349","1"
"172","2181","1"
"172","2316","3"
"172","5102","5"
"172","4315","2"
"172","6504","3"
"172","1007","1"
"172","5130","2"
"172","2706","1"
"172","3229","2"
"172","2235","3"
"172","5539","5"
"172","338","5"
"173","3940","1"
"173","4056","3"
"173","3725","3"
"173","6747","1"
"173","4203","5"
"174","2904","2"
"174","2484","4"
"174","474","5"
"174","5329","1"
"174","2935","2"
"174","36","5"
"174","1751","5"
"174","555","2"
"175","836","3"
"175","7207","4"
"175","5296","3"
"175","2801","2"
"175","4339","5"
"175","1596","1"
"175","3781","2"
"175","6058","3"
"175","6016","3"
"175","6066","3"
"175","1019","2"
"175","4203","2"
"175","4157","1"
"175","6304","1"
"175","6419","4"
"175","2030","4"
"177","4501","3"
"177","914","4"
"177","2140","3"
"177","1903","3"
"178","5929","5"
"178","1907","4"
"178","2669","2"
"178","3634","2"
"178","431","3"
"178","6705","5"
"178","4127","2"
"178","2759","5"
"178","1599","4"
"178","60","4"
"179","3873","2"
"179","3130","2"
"179","1712","3"
"179","1350","2"
"179","5688","2"
"179","1267","2"
"179","2697","2"
"179","2269","5"
"179","4362","3"
"180","1384","2"
"180","3468","4"
"180","3141","2"
"180","5108","5"
"180","1272","2"
"180","5451","3"
"180","6356","4"
"180","1403","3"
"180","1683","3"
"180","4429","5"
"180","2200","2"
"181","2618","1"
"181","5452","5"
"181","6308","4"
"181","6165","5"
"181","3509","1"
"181","3542","4"
"181","3131","1"
"181","1765","1"
"181","6393","1"
"181","4141","4"
"181","5100","3"
"182","830","2"
"182","6550","1"
"182","4575","3"
"182","3627","2"
"183","135","1"
"183","2746","5"
"183","3214","4"
"183","2879","1"
"183","6216","1"
"183","787","2"
"183","1287","4"
"183","6348","4"
"183","1832","3"
"184","3919","3"
"184","1825","2"
"184","5663","4"
"184","1358","3"
"184","1124","2"
"184","5419","2"
"184","205","5"
"184","6103","5"
"184","5570","1"
"184","7018","5"
"184","6349","3"
"184","1028","3"
"184","6557","2"
"184","5394","2"
"185","1638","5"
"185","3545","4"
"186","4982","2"
"186","6402","4"
"186","6456","1"
"186","2187","5"
"186","636","5"
"186","6306","4"
"186","3565","5"
"186","2621","3"
"186","1430","1"
"187","357","4"
"187","3679","1"
"187","1384","2"
"187","688","3"
"187","1006","2"
"187","6573","4"
"187","6421","3"
"187","7015","1"
"187","567","1"
"187","4132","1"
"187","85","4"
"187","5920","2"
"187","634","5"
"187","2031","3"
"187","6216","1"
"187","5218","5"
"187","7254","2"
"187","1767","5"
"188","6689","1"
"188","2900","1"
"188","1640","2"
"188","5013","3"
"188","6592","4"
"188","7038","3"
"188","1600","3"
"188","6035","5"
"188","3428","3"
"188","5251","1"
"188","776","5"
"188","2968","1"
"189","4616","4"
"190","2423","1"
"190","5878","5"
"190","430","4"
"190","837","3"
"190","1894","1"
"190","4272","5"
"190","5946","4"
"190","5086","4"
"190","2","3"
"190","155","4"
"190","6831","4"
"190","3798","1"
"190","2082","3"
"190","3223","1"
"190","3675","2"
"190","610","1"
"190","2030","5"
"190","5902","2"
"190","5303","4"
"190","2787","3"
"190","6528","1"
"190","1936","2"
"191","1657","2"
"191","920","3"
"191","1995","2"
"191","7231","2"
"191","3936","3"
"191","1587","1"
"191","2641","5"
"191","5278","4"
"191","4595","3"
"191","6491","4"
"191","6897","3"
"191","707","3"
"191","3665","4"
"192","313","1"
"192","4826","1"
"192","733","2"
"192","1104","4"
"192","1649","2"
"192","4966","5"
"192","996","1"
"192","6742","3"
"192","4677","4"
"192","3312","2"
"192","2952","2"
"192","3220","2"
"192","5981","5"
"193","1717","1"
"193","1653","4"
"193","5919","4"
"193","6292","3"
"193","6208","3"
"193","1436","3"
"193","2991","4"
"193","1987","3"
"193","6683","2"
"193","5328","3"
"193","2198","2"
"194","311","3"
"194","4219","4"
"194","6273","5"
"194","5922","3"
"194","7273","3"
"194","2813","4"
"194","2335","1"
"194","1359","5"
"195","703","4"
"195","4596","3"
"195","929","5"
"195","5200","2"
"195","777","1"
"195","7134","1"
"195","4335","2"
"195","2138","2"
"196","6253","5"
"196","1795","5"
"196","708","5"
"196","5941","2"
"196","1912","5"
"196","813","4"
"196","2916","4"
"196","3025","3"
"196","3653","5"
"196","692","4"
"196","1561","5"
"196","5980","4"
"197","5188","3"
"197","3611","2"
"197","1359","3"
"197","3978","3"
"197","6881","3"
"197","4070","2"
"197","1520","1"
"197","902","4"
"197","4060","4"
"198","1980","2"
"198","6099","3"
"198","4157","2"
"198","1225","3"
"198","3791","5"
"198","567","2"
"198","3297","5"
"198","2575","3"
"198","5648","2"
"198","1842","1"
"198","7247","1"
"198","6667","4"
"198","1059","3"
"198","3059","3"
"198","5242","3"
"198","5528","1"
"198","3412","3"
"198","7219","1"
"198","526","5"
"198","2233","4"
"198","3599","1"
"198","5572","4"
"198","510","2"
"198","5608","5"
"199","5920","3"
"199","6148","1"
"199","3279","4"
"199","6220","5"
"199","4604","3"
"199","4409","1"
"199","822","4"
"199","1633","4"
"199","3338","2"
"200","6313","2"
"200","3569","3"
"200","3197","5"
"200","134","2"
"200","7179","3"
"200","3772","2"
"200","834","4"
"200","2416","3"
"200","1987","1"
"201","4720","1"
"201","777","2"
"201","443","2"
"201","5163","1"
"201","2313","4"
"201","3439","4"
"201","426","1"
"201","6650","1"
"201","5562","2"
"201","4215","4"
"201","13","4"
"202","5201","1"
"202","1961","1"
"202","6378","3"
"202","3072","5"
"202","6853","2"
"202","2989","2"
"202","4208","3"
"202","1181","2"
"202","3918","4"
"202","1180","5"
"202","4051","5"
"202","4775","2"
"202","5667","4"
"203","508","5"
"203","1603","4"
"203","6694","2"
"203","1929","2"
"203","2922","4"
"203","2993","2"
"204","5461","2"
"204","2141","4"
"204","2006","1"
"204","4528","2"
"204","5862","2"
"204","6994","5"
"204","7029","1"
"204","3020","1"
"204","1133","3"
"204","680","5"
"204","4179","4"
"205","7099","3"
"205","276","3"
"205","3375","5"
"205","3275","3"
"206","450","3"
"206","5627","3"
"206","1145","3"
"206","668","4"
"206","5802","3"
"206","3606","1"
"206","4536","3"
"207","6029","5"
"207","3977","3"
"207","3490","5"
"207","2576","2"
"207","6480","1"
"207","2262","2"
"207","4864","1"
"207","3764","1"
"207","413","1"
"207","2125","3"
"207","2442","3"
"207","5918","1"
"207","391","2"
"207","190","3"
"207","5101","1"
"207","2704","4"
"207","6196","1"
"208","3016","4"
"208","7179","5"
"208","5787","1"
"209","1535","1"
"209","6949","5"
"209","5497","4"
"209","4437","5"
"209","3025","4"
"209","2705","2"
"209","4328","1"
"209","6460","2"
"209","4565","4"
"209","547","5"
"209","6967","2"
"209","2930","2"
"209","2555","3"
"209","6572","1"
"209","5695","3"
"209","2994","5"
"209","645","3"
"210","3359","3"
"210","2823","1"
"210","3897","1"
"210","4771","3"
"210","2455","4"
"210","1436","5"
"210","6269","4"
"211","6063","5"
"211","778","4"
"211","1404","5"
"211","7042","1"
"212","880","5"
"212","7086","1"
"212","6899","5"
"212","1623","1"
"212","2978","4"
"212","6340","5"
"212","10","1"
"212","1588","5"
"212","5429","4"
"212","3552","2"
"212","4376","5"
"213","3549","2"
"213","7029","4"
"213","6055","2"
"213","5099","1"
"213","5115","4"
"213","5720","3"
"213","3744","5"
"214","5222","5"
"214","6883","2"
"214","3421","2"
"214","1924","2"
"214","6235","3"
"214","6046","1"
"214","6474","1"
"214","6378","2"
"214","5964","2"
"214","966","5"
"214","3129","5"
"214","7047","2"
"215","6848","5"
"215","6293","3"
"215","342","4"
"215","1016","2"
"215","3782","3"
"215","228","4"
"215","3730","3"
"215","5455","2"
"216","2103","4"
"216","6539","5"
"216","1079","1"
"216","4890","3"
"216","7295","1"
"216","4037","5"
"216","2928","2"
"216","1756","4"
"216","337","4"
"216","2362","1"
"216","738","4"
"216","6684","2"
"217","5449","3"
"217","2731","1"
"217","1043","2"
"217","4936","3"
"217","601","5"
"218","6007","3"
"218","5436","1"
"218","5268","1"
"218","7209","4"
"218","6973","2"
"218","3882","3"
"218","1602","1"
"218","1481","1"
"218","793","3"
"218","1746","2"
"218","5835","4"
"219","4682","2"
"219","2542","4"
"219","5121","5"
"219","6585","5"
"219","2456","4"
"219","3269","1"
"219","5875","5"
"219","5508","1"
"219","5058","5"
"219","2686","1"
"219","7293","4"
"220","2437","4"
"220","6904","5"
"220","5904","4"
"220","2047","2"
"220","565","5"
"220","4250","2"
"220","5826","2"
"220","4600","3"
"220","3409","3"
"220","2093","2"
"220","6792","3"
"220","4450","1"
"220","332","2"
"221","7175","4"
"221","1387","1"
"221","6562","4"
"221","3951","1"
"221","5263","5"
"221","1614","5"
"221","1115","5"
"221","3175","5"
"221","5737","5"
"221","6564","5"
"221","6528","3"
"221","6715","3"
"221","3557","1"
"222","325","1"
"222","5369","1"
"222","133","3"
"223","5717","4"
"223","6108","1"
"223","370","1"
"223","3704","1"
"223","6485","3"
"223","5968","4"
"223","5504","1"
"223","139","1"
"223","7019","2"
"224","4468","1"
"224","4757","2"
"224","4645","5"
"224","4","5"
"224","6334","5"
"224","6057","1"
"224","3204","3"
"225","4545","3"
"225","4908","4"
"225","5471","4"
"225","158","4"
"225","4221","4"
"225","7257","2"
"225","2389","2"
"225","1755","3"
"225","2187","1"
"225","3033","2"
"225","2771","4"
"225","2743","3"
"225","3648","3"
"225","691","4"
"226","3558","4"
"226","2551","2"
"226","3498","4"
"226","396","3"
"226","2124","4"
"226","5620","5"
"226","5020","5"
"226","1479","5"
"226","5844","1"
"226","7187","4"
"226","293","5"
"226","3807","2"
"226","4222","3"
"226","2511","3"
"226","9","5"
"226","6614","1"
"227","4261","1"
"227","1064","1"
"227","1512","3"
"227","5725","4"
"227","1220","1"
"227","1442","3"
"227","7021","5"
"227","3445","2"
"227","6517","5"
"227","4461","3"
"227","2648","2"
"227","5453","1"
"227","4127","1"
"227","595","5"
"227","6184","2"
"227","1245","4"
"227","4164","3"
"227","4699","2"
"227","6135","2"
"227","2867","2"
"227","1411","5"
"227","4304","3"
"227","954","5"
"228","1321","2"
"228","4468","2"
"228","5914","1"
"228","4912","1"
"228","6082","2"
"228","5811","4"
"228","5477","4"
"228","5192","3"
"228","654","4"
"228","5067","4"
"228","5899","1"
"228","1957","5"
"228","5069","1"
"228","3867","1"
"228","1664","4"
"228","6973","5"
"229","2031","1"
"229","2199","2"
"229","7154","5"
"229","2706","3"
"229","2433","3"
"229","2194","4"
"229","4966","2"
"229","1633","3"
"229","3367","4"
"229","4109","2"
"229","2782","4"
"229","5967","5"
"229","2522","1"
"229","2129","1"
"229","3347","1"
"229","1609","2"
"229","1525","4"
"229","6884","3"
"229","3627","3"
"229","6536","3"
"229","3217","5"
"229","5066","2"
"229","6272","5"
"230","3398","2"
"230","7113","3"
"230","6909","1"
"230","2048","2"
"230","502","2"
"230","6752","3"
"230","898","3"
"230","4745","2"
"230","5748","3"
"231","3430","2"
"231","2192","4"
"231","6343","2"
"231","5344","3"
"231","4942","1"
"231","6922","5"
"231","1450","2"
"231","2645","1"
"232","5847","2"
"232","2247","4"
"232","2985","3"
"232","6098","3"
"232","4976","3"
"232","1914","1"
"232","6808","2"
"232","200","5"
"232","1301","1"
"232","4954","5"
"233","4325","3"
"233","2821","1"
"233","714","3"
"233","6527","4"
"233","970","1"
"233","6129","4"
"233","5114","2"
"233","1666","1"
"233","2923","1"
"234","4472","1"
"234","5593","2"
"234","3880","5"
"234","909","4"
"234","1761","2"
"234","4259","5"
"234","5456","5"
"234","2072","1"
"234","6751","5"
"234","6536","4"
"234","5077","3"
"234","2606","1"
"235","1170","2"
"235","4112","1"
"235","4195","1"
"235","1776","3"
"236","289","2"
"236","757","4"
"236","6818","3"
"236","2515","3"
"236","5975","4"
"236","4069","4"
"236","1428","2"
"236","5805","4"
"236","5023","2"
"236","4096","3"
"236","1614","4"
"236","2301","2"
"236","219","5"
"237","2142","4"
"237","2318","2"
"237","4393","1"
"237","417","5"
"237","5668","1"
"237","3655","3"
"237","5053","1"
"237","3076","2"
"238","838","2"
"239","3300","2"
"239","6471","5"
"239","3972","1"
"239","3352","1"
"239","2669","3"
"239","1607","2"
"239","6405","4"
"239","5286","2"
"239","6617","4"
"239","1419","5"
"239","4608","2"
"239","5386","3"
"239","600","3"
"239","2212","3"
"239","1078","3"
"239","7007","4"
"239","3868","4"
"240","2790","5"
"240","5613","3"
"240","3973","4"
"240","6634","3"
"240","919","2"
"240","7010","3"
"240","6916","2"
"240","5751","1"
"240","6023","1"
"241","2281","1"
"241","2982","3"
"241","3912","5"
"241","6548","5"
"241","6309","5"
"241","5780","4"
"242","2508","3"
"242","2482","1"
"242","1506","1"
"242","6949","3"
"242","5275","4"
"242","3465","3"
"243","2279","1"
"243","6170","4"
"243","3763","5"
"243","3438","2"
"243","5056","4"
"243","786","4"
"243","476","2"
"243","5763","4"
"243","5589","5"
"244","2617","5"
"244","455","1"
"244","4151","3"
"244","586","5"
"244","3250","2"
"244","6131","5"
"244","2716","3"
"244","6428","5"
"244","7278","4"
"244","4173","5"
"244","6008","3"
"244","3508","4"
"244","3397","5"
"244","866","5"
"244","2220","1"
"244","2545","3"
"244","3736","1"
"244","3384","4"
"244","214","1"
"245","4459","3"
"245","1191","3"
"246","3993","3"
"246","1424","5"
"246","349","2"
"246","6295","5"
"246","3136","1"
"246","6156","2"
"246","162","2"
"246","1354","2"
"246","252","2"
"246","617","5"
"246","4680","5"
"246","3788","3"
"246","189","1"
"246","1095","4"
"246","3123","4"
"246","2818","4"
"246","4163","1"
"246","5252","2"
"246","2838","1"
"246","2016","1"
"246","6633","2"
"246","6499","5"
"246","5012","4"
"246","4521","3"
"246","1741","3"
"247","2441","4"
"247","4739","5"
"247","23","2"
"247","1084","4"
"247","374","4"
"247","4898","3"
"247","6263","2"
"247","2787","2"
"247","429","2"
"247","1267","4"
"247","6338","2"
"247","4904","4"
"247","7118","5"
"247","5264","4"
"247","1085","3"
"247","4969","5"
"248","179","5"
"248","6308","2"
"248","6652","5"
"248","4529","2"
"248","3248","2"
"248","2464","2"
"249","3386","4"
"249","6284","4"
"249","6686","3"
"249","1725","1"
"249","5304","4"
"249","7255","1"
"249","543","4"
"249","208","5"
"250","1843","5"
"250","1594","2"
"250","1238","5"
"250","2060","4"
"250","4143","2"
"250","542","1"
"250","4010","2"
"251","4667","2"
"251","1315","5"
"251","718","3"
"251","4250","5"
"251","3186","2"
"251","1522","1"
"251","6598","5"
"251","5410","1"
"251","127","1"
"251","4424","5"
"251","6114","4"
"251","2144","1"
"251","6853","5"
"251","1064","1"
"251","4829","4"
"252","2188","3"
"252","6841","1"
"252","426","3"
"252","1958","1"
"252","4932","3"
"252","6951","5"
"252","1645","4"
"252","3314","3"
"252","6247","3"
"252","4391","5"
"252","5837","1"
"253","3523","1"
"253","4049","5"
"253","5811","1"
"253","954","2"
"253","6059","1"
"253","3780","3"
"253","3929","3"
"253","3246","4"
"253","5283","2"
"253","2562","4"
"254","2513","2"
"254","6189","5"
"254","307","2"
"254","6258","4"
"255","1970","4"
"255","4918","5"
"255","4582","3"
"255","4059","5"
"255","919","2"
"255","2997","1"
"256","6345","5"
"256","5442","5"
"256","5861","3"
"256","4432","5"
"256","2899","4"
"256","798","5"
"256","567","1"
"256","5159","5"
"256","2693","5"
"256","5233","4"
"257","5648","1"
"257","4300","4"
"257","1905","4"
"257","4054","4"
"257","7186","3"
"257","1766","3"
"257","6299","3"
"257","3972","4"
"258","3248","3"
"258","4126","2"
"259","45","2"
"259","442","4"
"259","1527","2"
"259","6072","2"
"259","541","1"
"259","5142","1"
"259","7126","2"
"259","1705","4"
"260","4597","1"
"260","7218","2"
"260","1199","3"
"260","6905","3"
"260","3400","2"
"261","6629","5"
"262","6436","1"
"262","714","5"
"262","4506","3"
"262","4583","3"
"262","706","4"
"262","2119","5"
"262","849","3"
"262","738","1"
"262","299","4"
"262","2164","5"
"262","6791","1"
"262","44","3"
"262","5568","5"
"263","7028","5"
"263","6412","2"
"263","3251","4"
"264","6899","2"
"264","5652","2"
"265","4697","2"
"265","4661","5"
"265","6838","5"
"265","3016","4"
"265","2289","2"
"266","1823","5"
"266","6705","1"
"266","7086","2"
"266","2416","4"
"266","4774","4"
"266","2876","1"
"266","4152","5"
"266","3761","1"
"266","6625","3"
"266","916","5"
"266","6444","1"
"266","6332","1"
"266","1863","4"
"266","3187","1"
"266","1014","1"
"266","6413","4"
"266","5754","1"
"266","2305","2"
"267","3854","2"
"267","5632","2"
"267","5201","2"
"267","7220","3"
"267","6025","5"
"267","5158","1"
"267","2227","1"
"267","276","5"
"267","5869","2"
"267","3474","5"
"268","3284","1"
"268","6021","1"
"268","6698","5"
"268","1618","5"
"268","1429","4"
"268","3134","5"
"268","3121","5"
"268","5175","3"
"268","4729","5"
"268","3377","3"
"268","1313","1"
"268","604","5"
"268","6332","1"
"268","788","2"
"268","6224","1"
"269","5449","3"
"269","2517","4"
"269","5885","1"
"269","1333","1"
"269","5942","4"
"269","2606","3"
"270","5245","4"
"270","6001","2"
"270","5755","4"
"271","2189","4"
"271","4535","2"
"271","516","4"
"271","7107","5"
"271","4745","2"
"271","3605","5"
"271","5478","4"
"271","2803","4"
"271","3624","2"
"271","3443","5"
"272","3488","1"
"272","3719","5"
"272","3394","3"
"272","3470","5"
"273","5953","4"
"273","3712","2"
"273","93","4"
"273","4081","3"
"273","1656","2"
"273","645","4"
"273","3883","5"
"273","1911","3"
"273","454","3"
"273","6588","4"
"273","5465","3"
"273","3286","4"
"273","97","4"
"274","6946","3"
"274","4144","1"
"274","3887","4"
"274","5700","1"
"274","6304","1"
"274","6063","5"
"274","5768","1"
"275","6497","2"
"275","3428","5"
"275","6860","3"
"275","708","2"
"275","962","5"
"275","1184","3"
"275","7139","1"
"275","428","4"
"275","856","4"
"276","5806","1"
"276","6254","5"
"276","4587","1"
"276","6110","3"
"276","4618","1"
"276","3131","2"
"276","2454","2"
"276","2807","4"
"276","6340","3"
"277","69","1"
"277","3818","4"
"277","2731","2"
"277","2588","5"
"277","1837","5"
"277","1499","3"
"277","4134","2"
"277","6165","1"
"277","881","2"
"278","5402","2"
"278","1992","2"
"278","6192","3"
"278","5149","3"
"278","2340","5"
"278","5050","1"
"279","4087","5"
"279","5581","2"
"279","6561","4"
"279","5217","3"
"279","5339","5"
"279","1971","5"
"279","5978","2"
"279","5682","5"
"279","795","5"
"279","7002","4"
"279","1682","1"
"279","4905","2"
"279","3127","2"
"279","4396","5"
"279","6128","2"
"279","4690","5"
"279","2292","4"
"279","3509","5"
"280","5311","2"
"280","3743","5"
"280","157","1"
"280","6941","4"
"280","5917","3"
"280","3333","1"
"280","1197","5"
"280","5487","3"
"280","4487","4"
"280","1356","1"
"280","6224","4"
"280","6460","4"
"280","604","2"
"281","6530","4"
"281","4510","3"
"281","6540","4"
"281","6481","3"
"281","2821","4"
"281","699","3"
"281","6635","1"
"281","2552","4"
"281","7263","3"
"281","7141","1"
"281","3924","4"
"281","3762","3"
"282","5794","4"
"282","4983","1"
"282","4924","3"
"282","3948","5"
"282","810","3"
"282","3980","2"
"282","3803","3"
"282","5823","1"
"282","4649","5"
"282","2440","5"
"282","2724","4"
"282","4144","2"
"282","935","5"
"282","6117","5"
"283","3198","1"
"283","1547","4"
"284","515","4"
"284","6173","3"
"284","3106","3"
"284","4574","3"
"284","1115","5"
"284","963","2"
"285","766","4"
"285","804","3"
"285","6132","2"
"286","6175","2"
"286","6082","5"
"286","6833","1"
"286","2696","1"
"286","256","3"
"286","5869","3"
"286","1950","5"
"286","1637","3"
"286","4592","5"
"286","528","3"
"286","3330","2"
"286","6280","3"
"286","6595","3"
"287","2357","2"
"287","9","4"
"287","6850","1"
"287","161","1"
"287","4971","5"
"287","191","1"
"287","3680","5"
"287","6701","1"
"287","6936","2"
"287","7175","5"
"287","455","2"
"287","3026","5"
"287","730","4"
"287","3210","2"
"287","4634","3"
"288","4315","2"
"288","4875","5"
"288","6723","5"
"288","2826","5"
"288","1591","4"
"288","1201","3"
"288","1066","5"
"288","6376","3"
"289","1668","2"
"289","7172","4"
"289","6350","5"
"289","2231","4"
"289","1246","1"
"289","6577","4"
"289","6192","3"
"289","3271","5"
"289","3964","1"
"289","1427","5"
"289","7157","4"
"289","2795","5"
"289","1170","2"
"289","2764","3"
"289","6463","3"
"289","560","1"
"289","7212","1"
"290","1759","2"
"290","2697","5"
"292","1637","1"
"292","4649","3"
"292","5966","5"
"292","3817","3"
"292","554","2"
"293","6508","3"
"293","278","3"
"293","6461","3"
"293","6809","5"
"293","5938","1"
"293","3470","3"
"293","1673","2"
"293","632","4"
"293","5913","2"
"293","2442","4"
"293","6143","1"
"293","1942","4"
"293","2713","3"
"293","2141","4"
"293","6057","5"
"293","6912","5"
"293","5423","4"
"294","3778","4"
"294","1086","4"
"294","6296","5"
"294","891","1"
"294","216","5"
"294","6257","3"
"294","4010","3"
"294","4795","4"
"294","1433","1"
"294","7245","3"
"294","576","5"
"294","2003","5"
"294","4481","1"
"294","381","2"
"294","4994","2"
"294","5508","2"
"294","3470","2"
"294","7042","5"
"295","993","1"
"295","1619","5"
"295","6548","4"
"295","7093","2"
"295","5726","5"
"295","569","2"
"295","2881","5"
"295","3544","4"
"295","6755","4"
"295","832","3"
"295","133","5"
"295","6299","3"
"295","6704","1"
"295","3642","1"
"295","4966","3"
"295","102","4"
"295","1886","4"
"296","3167","1"
"296","1179","4"
"296","2528","2"
"296","322","4"
"296","4374","3"
"296","3533","5"
"296","2450","5"
"296","3965","3"
"296","4365","2"
"297","4851","5"
"297","4929","1"
"297","161","4"
"297","3455","1"
"297","2089","4"
"297","6402","5"
"297","5457","5"
"298","5578","3"
"298","1917","1"
"298","3882","4"
"298","1992","3"
"298","957","5"
"298","4084","1"
"298","1845","1"
"298","3426","4"
"298","124","3"
"298","1989","4"
"298","5038","5"
"298","2680","5"
"298","6032","4"
"298","4334","4"
"298","1345","3"
"299","5669","3"
"300","302","4"
"300","617","4"
"300","4788","4"
"300","2980","2"
"301","5457","5"
"301","4799","4"
"301","215","5"
"301","2731","3"
"301","6675","5"
"301","1506","4"
"301","758","3"
"301","4495","5"
"302","5132","5"
"302","6675","2"
"302","4973","3"
"302","2128","1"
"303","5763","2"
"303","1333","2"
"303","6668","3"
"303","452","2"
"303","5202","5"
"303","2334","3"
"303","5633","1"
"303","2052","4"
"303","5850","5"
"303","7238","2"
"303","4240","4"
"304","4485","3"
"304","3898","5"
"304","4989","4"
"304","2450","3"
"304","398","2"
"304","1246","5"
"305","1017","1"
"305","2889","1"
"305","594","3"
"305","2353","2"
"305","5784","2"
"305","3580","3"
"305","7014","3"
"305","4649","2"
"305","761","2"
"306","3015","4"
"306","5957","2"
"306","6306","4"
"306","5633","3"
"306","269","3"
"306","800","2"
"306","1170","1"
"306","1006","4"
"306","2605","2"
"306","4758","4"
"306","4182","1"
"307","6551","3"
"307","4661","2"
"307","6520","3"
"307","2892","5"
"307","3282","3"
"308","4872","4"
"308","5269","1"
"308","3352","4"
"308","6455","4"
"308","810","1"
"309","6435","2"
"309","851","3"
"309","4588","2"
"309","2375","3"
"309","1722","3"
"309","5660","5"
"309","6596","4"
"309","4835","4"
"309","6639","3"
"310","685","5"
"310","6133","5"
"310","399","2"
"310","2195","2"
"310","2180","2"
"310","4686","4"
"310","6617","4"
"311","3104","5"
"311","1805","5"
"311","5490","5"
"311","4947","2"
"311","3932","1"
"311","759","1"
"311","5429","4"
"311","681","4"
"311","540","1"
"311","4927","2"
"311","1143","3"
"312","4545","1"
"312","2833","1"
"312","6215","2"
"312","1287","1"
"312","6433","3"
"313","1485","4"
"313","955","3"
"314","4054","4"
"314","1780","4"
"314","2216","1"
"314","2952","1"
"314","186","1"
"315","7239","5"
"315","7250","5"
"315","2359","4"
"315","2663","4"
"315","2052","2"
"315","89","3"
"315","3076","2"
"315","7019","5"
"315","1301","1"
"315","5208","2"
"315","5757","1"
"315","2552","4"
"315","2720","1"
"315","3152","2"
"315","4468","1"
"315","4358","5"
"315","3699","3"
"316","5067","1"
"316","4938","5"
"316","4316","3"
"316","5144","5"
"316","1685","4"
"316","5038","1"
"316","1093","4"
"316","2934","1"
"316","5926","2"
"316","335","5"
"316","4650","5"
"316","172","3"
"316","808","3"
"317","6328","2"
"317","497","2"
"317","7284","1"
"317","92","3"
"317","5200","1"
"317","273","3"
"317","3098","5"
"317","715","1"
"318","399","4"
"318","7099","1"
"318","5176","4"
"318","3164","5"
"318","5746","2"
"318","6290","4"
"318","1389","2"
"318","477","4"
"319","2874","1"
"319","5284","3"
"319","5571","3"
"319","3355","2"
"319","1389","3"
"319","5297","1"
"319","5685","4"
"319","4294","1"
"319","4326","5"
"320","2760","3"
"320","5006","3"
"320","7065","2"
"320","3105","5"
"320","1260","1"
"320","595","3"
"320","4962","3"
"320","1439","5"
"320","2172","1"
"320","4878","2"
"320","5378","5"
"321","5678","5"
"321","4345","3"
"321","5553","5"
"321","5032","3"
"321","4286","3"
"322","4833","4"
"322","3317","1"
"322","4590","4"
"322","3684","3"
"322","2022","1"
"322","2453","1"
"322","2861","5"
"322","2511","1"
"322","4645","2"
"322","851","2"
"322","7167","3"
"322","1850","5"
"322","2318","3"
"322","6411","5"
"322","5531","1"
"322","7086","4"
"322","6399","3"
"322","4919","4"
"322","1782","5"
"323","532","2"
"323","4508","2"
"323","2290","3"
"323","1688","1"
"323","243","1"
"323","2316","4"
"323","3663","3"
"324","5970","3"
"324","1952","1"
"324","6135","1"
"324","6564","4"
"324","17","1"
"324","5565","5"
"324","2225","1"
"324","5608","3"
"324","3093","5"
"324","2941","4"
"324","2707","4"
"324","1178","2"
"324","4023","5"
"325","1530","1"
"325","6728","1"
"325","5563","1"
"325","2864","2"
"325","6550","2"
"325","3579","3"
"325","496","3"
"325","463","1"
"327","645","3"
"327","278","3"
"328","7090","3"
"328","6245","5"
"328","4813","5"
"329","3056","1"
"329","909","5"
"329","4631","1"
"329","2764","5"
"329","1027","2"
"329","1710","3"
"329","4601","1"
"330","2811","2"
"330","1740","4"
"330","6032","3"
"330","4188","2"
"330","134","1"
"330","6065","5"
"330","2565","3"
"330","653","3"
"330","5405","3"
